[id][cost,state,father_id,action,depth,h,value]
[0][0,(0, 0),None,None,0,198,0]
[1][1,(0, 1),0,E,1,197,1]
[2][2,(0, 2),1,E,2,196,2]
[6][5,(1, 2),2,S,3,195,5]
[15][8,(1, 3),6,E,4,194,8]
[30][9,(1, 4),15,E,5,193,9]
[43][10,(1, 5),30,E,6,192,10]
[53][12,(2, 5),43,S,7,191,12]
[70][13,(2, 6),53,E,8,190,13]
[80][14,(2, 7),70,E,9,189,14]
[92][15,(2, 8),80,E,10,188,15]
[113][18,(3, 8),92,S,11,187,18]
[172][19,(4, 8),113,S,12,186,19]
[213][20,(5, 8),172,S,13,185,20]
[250][21,(6, 8),213,S,14,184,21]
[269][22,(7, 8),250,S,15,183,22]
[291][23,(7, 9),269,E,16,182,23]
[331][24,(8, 9),291,S,17,181,24]
[352][28,(9, 9),331,S,18,180,28]
[440][29,(10, 9),352,S,19,179,29]
[470][30,(10, 10),440,E,20,178,30]
[493][31,(11, 10),470,S,21,177,31]
[527][32,(11, 11),493,E,22,176,32]
[569][33,(12, 11),527,S,23,175,33]
[615][34,(12, 12),569,E,24,174,34]
[660][35,(13, 12),615,S,25,173,35]
[715][36,(13, 13),660,E,26,172,36]
[763][38,(13, 14),715,E,27,171,38]
[855][39,(13, 15),763,E,28,170,39]
[910][40,(13, 16),855,E,29,169,40]
[978][42,(14, 16),910,S,30,168,42]
[1108][43,(15, 16),978,S,31,167,43]
[1173][46,(16, 16),1108,S,32,166,46]
[1362][48,(17, 16),1173,S,33,165,48]
[1463][51,(18, 16),1362,S,34,164,51]
[1648][53,(19, 16),1463,S,35,163,53]
[1787][55,(20, 16),1648,S,36,162,55]
[1910][56,(20, 17),1787,E,37,161,56]
[1977][57,(21, 17),1910,S,38,160,57]
[2052][60,(22, 17),1977,S,39,159,60]
[2274][61,(23, 17),2052,S,40,158,61]
[2378][62,(24, 17),2274,S,41,157,62]
[2490][63,(24, 18),2378,E,42,156,63]
[2573][64,(24, 19),2490,E,43,155,64]
[2658][65,(25, 19),2573,S,44,154,65]
[2752][66,(25, 20),2658,E,45,153,66]
[2822][69,(25, 21),2752,E,46,152,69]
[3144][70,(26, 21),2822,S,47,151,70]
[3230][71,(26, 22),3144,E,48,150,71]
[3341][72,(27, 22),3230,S,49,149,72]
[3441][73,(27, 23),3341,E,50,148,73]
[3545][74,(28, 23),3441,S,51,147,74]
[3667][75,(29, 23),3545,S,52,146,75]
[3777][76,(29, 24),3667,E,53,145,76]
[3923][77,(29, 25),3777,E,54,144,77]
[4039][78,(30, 25),3923,S,55,143,78]
[4163][79,(31, 25),4039,S,56,142,79]
[4301][80,(32, 25),4163,S,57,141,80]
[4420][81,(33, 25),4301,S,58,140,81]
[4554][82,(33, 26),4420,E,59,139,82]
[4684][83,(34, 26),4554,S,60,138,83]
[4808][84,(35, 26),4684,S,61,137,84]
[4940][85,(35, 27),4808,E,62,136,85]
[5057][86,(36, 27),4940,S,63,135,86]
[5170][87,(37, 27),5057,S,64,134,87]
[5275][88,(37, 28),5170,E,65,133,88]
[5393][89,(37, 29),5275,E,66,132,89]
[5475][90,(37, 30),5393,E,67,131,90]
[5589][91,(37, 31),5475,E,68,130,91]
[5732][92,(38, 31),5589,S,69,129,92]
[5839][93,(39, 31),5732,S,70,128,93]
[5976][94,(39, 32),5839,E,71,127,94]
[6122][95,(39, 33),5976,E,72,126,95]
[6278][96,(39, 34),6122,E,73,125,96]
[6424][97,(38, 34),6278,N,74,126,97]
[6575][98,(38, 35),6424,E,75,125,98]
[6748][99,(38, 36),6575,E,76,124,99]
[6922][100,(38, 37),6748,E,77,123,100]
[7106][101,(38, 38),6922,E,78,122,101]
[7245][103,(38, 39),7106,E,79,121,103]
[7555][104,(38, 40),7245,E,80,120,104]
[7726][105,(38, 41),7555,E,81,119,105]
[7871][106,(38, 42),7726,E,82,118,106]
[8007][107,(39, 42),7871,S,83,117,107]
[8149][108,(40, 42),8007,S,84,116,108]
[8318][109,(40, 41),8149,O,85,117,109]
[8493][110,(41, 41),8318,S,86,116,110]
[8643][111,(42, 41),8493,S,87,115,111]
[8824][112,(42, 42),8643,E,88,114,112]
[9003][113,(43, 42),8824,S,89,113,113]
[9170][114,(43, 43),9003,E,90,112,114]
[9326][115,(44, 43),9170,S,91,111,115]
[9512][116,(45, 43),9326,S,92,110,116]
[9695][118,(45, 44),9512,E,93,109,118]
[10055][119,(45, 45),9695,E,94,108,119]
[10219][120,(45, 46),10055,E,95,107,120]
[10405][121,(45, 47),10219,E,96,106,121]
[10588][122,(46, 47),10405,S,97,105,122]
[10760][125,(46, 48),10588,E,98,104,125]
[11290][126,(46, 49),10760,E,99,103,126]
[11460][127,(46, 50),11290,E,100,102,127]
[11657][128,(46, 51),11460,E,101,101,128]
[11868][130,(47, 51),11657,S,102,100,130]
[12256][132,(48, 51),11868,S,103,99,132]
[12618][133,(48, 52),12256,E,104,98,133]
[12822][134,(48, 53),12618,E,105,97,134]
[13026][135,(48, 54),12822,E,106,96,135]
[13246][136,(48, 55),13026,E,107,95,136]
[13454][139,(48, 56),13246,E,108,94,139]
[14103][140,(49, 56),13454,S,109,93,140]
[14308][141,(49, 57),14103,E,110,92,141]
[14506][142,(49, 58),14308,E,111,91,142]
[14744][143,(49, 59),14506,E,112,90,143]
[14976][145,(49, 60),14744,E,113,89,145]
[15353][146,(49, 61),14976,E,114,88,146]
[15576][147,(49, 62),15353,E,115,87,147]
[15778][148,(49, 63),15576,E,116,86,148]
[16035][149,(50, 63),15778,S,117,85,149]
[16272][150,(51, 63),16035,S,118,84,150]
[16523][151,(52, 63),16272,S,119,83,151]
[16751][152,(53, 63),16523,S,120,82,152]
[16967][153,(53, 64),16751,E,121,81,153]
[17196][154,(54, 64),16967,S,122,80,154]
[17445][155,(55, 64),17196,S,123,79,155]
[17700][158,(56, 64),17445,S,124,78,158]
[18524][159,(57, 64),17700,S,125,77,159]
[18740][160,(57, 65),18524,E,126,76,160]
[18973][161,(57, 66),18740,E,127,75,161]
[19220][162,(58, 66),18973,S,128,74,162]
[19487][163,(59, 66),19220,S,129,73,163]
[19714][165,(60, 66),19487,S,130,72,165]
[20230][166,(60, 67),19714,E,131,71,166]
[20464][168,(61, 67),20230,S,132,70,168]
[20951][170,(62, 67),20464,S,133,69,170]
[21467][171,(63, 67),20951,S,134,68,171]
[21705][172,(64, 67),21467,S,135,67,172]
[21952][173,(64, 68),21705,E,136,66,173]
[22196][174,(65, 68),21952,S,137,65,174]
[22478][176,(66, 68),22196,S,138,64,176]
[23005][177,(66, 69),22478,E,139,63,177]
[23265][178,(66, 70),23005,E,140,62,178]
[23518][179,(66, 71),23265,E,141,61,179]
[23818][180,(66, 72),23518,E,142,60,180]
[24085][181,(67, 72),23818,S,143,59,181]
[24386][182,(67, 73),24085,E,144,58,182]
[24659][183,(68, 73),24386,S,145,57,183]
[24912][184,(68, 74),24659,E,146,56,184]
[25152][185,(68, 75),24912,E,147,55,185]
[25361][186,(68, 76),25152,E,148,54,186]
[25567][187,(68, 77),25361,E,149,53,187]
[25753][188,(68, 78),25567,E,150,52,188]
[25973][189,(69, 78),25753,S,151,51,189]
[26191][190,(70, 78),25973,S,152,50,190]
[26394][191,(70, 79),26191,E,153,49,191]
[26611][192,(71, 79),26394,S,154,48,192]
[26836][193,(71, 80),26611,E,155,47,193]
[27018][194,(72, 80),26836,S,156,46,194]
[27209][195,(72, 81),27018,E,157,45,195]
[27395][196,(72, 82),27209,E,158,44,196]
[27564][198,(73, 82),27395,S,159,43,198]
[27900][199,(73, 83),27564,E,160,42,199]
[28089][200,(73, 84),27900,E,161,41,200]
[28259][203,(74, 84),28089,S,162,40,203]
[28685][204,(74, 85),28259,E,163,39,204]
[28837][205,(75, 85),28685,S,164,38,205]
[28962][206,(76, 85),28837,S,165,37,206]
[29074][208,(77, 85),28962,S,166,36,208]
[29351][209,(78, 85),29074,S,167,35,209]
[29489][210,(79, 85),29351,S,168,34,210]
[29611][211,(80, 85),29489,S,169,33,211]
[29737][213,(81, 85),29611,S,170,32,213]
[30021][214,(82, 85),29737,S,171,31,214]
[30136][217,(83, 85),30021,S,172,30,217]
[30463][218,(84, 85),30136,S,173,29,218]
[30575][219,(85, 85),30463,S,174,28,219]
[30649][222,(85, 86),30575,E,175,27,222]
[30866][224,(86, 86),30649,S,176,26,224]
